10,1.0,1.0,0.0,purple,1.0,1.0,0.0,2.0,1.0,0.0,secondary
9,2.0,0.0,1.0,purple,2.0,0.0,1.0,3.0,0.0,1.0,secondary
8,2.0,1.0,1.0,blue,2.0,1.0,1.0,1.0,1.0,1.0,secondary
13,0.0,1.0,1.0,purple,0.0,1.0,1.0,0.0,1.0,0.0,secondary
11,1.0,1.0,1.0,green,1.0,1.0,1.0,1.0,0.0,1.0,secondary
5,2.0,1.0,0.0,purple,2.0,1.0,0.0,2.0,0.0,0.0,secondary
7,1.0,0.0,0.0,green,1.0,0.0,0.0,1.0,0.0,-1.0,secondary
22,3.0,1.0,0.0,purple,3.0,1.0,0.0,3.0,1.0,1.0,secondary
3,3.0,0.0,1.0,purple,3.0,0.0,1.0,3.0,0.0,0.0,secondary
4,2.0,0.0,0.0,purple,2.0,0.0,0.0,2.0,0.0,1.0,secondary
2,3.0,0.0,0.0,purple,3.0,0.0,0.0,3.0,1.0,0.0,secondary
21,3.0,1.0,1.0,purple,3.0,1.0,1.0,2.0,1.0,1.0,secondary
12,0.0,1.0,0.0,purple,0.0,1.0,0.0,1.0,1.0,0.0,secondary
0,1.0,0.0,1.0,green,1.0,0.0,1.0,1.0,0.0,0.0,secondary
1,0.0,0.0,1.0,purple,0.0,0.0,1.0,0.0,1.0,1.0,secondary
6,0.0,0.0,0.0,purple,0.0,0.0,0.0,0.0,0.0,1.0,secondary
999,0.0,0.0,-1.0,purple,0,0,-1,0.0,0.0,0.0,secondary
