40,0.0,1.0,2.0,purple,0.0,1.0,2.0,0.0,1.0,1.0,secondary
25,1.0,0.0,0.0,green,1.0,0.0,0.0,1.0,0.0,-1.0,secondary
1,2.0,3.0,0.0,purple,2.0,3.0,0.0,3.0,3.0,0.0,secondary
52,0.0,3.0,1.0,purple,0.0,3.0,1.0,0.0,3.0,0.0,secondary
8,3.0,2.0,1.0,purple,3.0,2.0,1.0,3.0,2.0,0.0,secondary
35,2.0,1.0,2.0,purple,2.0,1.0,2.0,2.0,1.0,1.0,secondary
12,0.0,3.0,3.0,purple,0.0,3.0,3.0,0.0,3.0,2.0,secondary
23,0.0,0.0,1.0,purple,0.0,0.0,1.0,0.0,0.0,2.0,secondary
42,0.0,3.0,2.0,purple,0.0,3.0,2.0,0.0,3.0,1.0,secondary
51,3.0,1.0,2.0,purple,3.0,1.0,2.0,3.0,1.0,3.0,secondary
6,1.0,3.0,0.0,purple,1.0,3.0,0.0,2.0,3.0,0.0,secondary
11,0.0,2.0,1.0,purple,0.0,2.0,1.0,1.0,2.0,1.0,secondary
29,1.0,3.0,1.0,purple,1.0,3.0,1.0,1.0,3.0,2.0,secondary
41,0.0,1.0,3.0,purple,0.0,1.0,3.0,0.0,1.0,2.0,secondary
16,0.0,2.0,2.0,purple,0.0,2.0,2.0,0.0,2.0,3.0,secondary
39,0.0,0.0,3.0,purple,0.0,0.0,3.0,1.0,0.0,3.0,secondary
17,1.0,2.0,2.0,purple,1.0,2.0,2.0,0.0,2.0,2.0,secondary
9,1.0,1.0,1.0,green,1.0,1.0,1.0,1.0,0.0,1.0,secondary
37,2.0,0.0,3.0,purple,2.0,0.0,3.0,2.0,1.0,3.0,secondary
45,2.0,0.0,2.0,purple,2.0,0.0,2.0,1.0,0.0,2.0,secondary
22,0.0,0.0,2.0,purple,0.0,0.0,2.0,0.0,0.0,3.0,secondary
7,1.0,2.0,0.0,purple,1.0,2.0,0.0,1.0,3.0,0.0,secondary
15,2.0,0.0,1.0,purple,2.0,0.0,1.0,3.0,0.0,1.0,secondary
48,3.0,0.0,2.0,purple,3.0,0.0,2.0,2.0,0.0,2.0,secondary
59,1.0,0.0,2.0,purple,1.0,0.0,2.0,1.0,1.0,2.0,secondary
57,1.0,1.0,3.0,purple,1.0,1.0,3.0,0.0,1.0,3.0,secondary
34,2.0,1.0,1.0,purple,2.0,1.0,1.0,2.0,2.0,1.0,secondary
43,0.0,2.0,0.0,purple,0.0,2.0,0.0,0.0,2.0,1.0,secondary
50,3.0,1.0,3.0,purple,3.0,1.0,3.0,3.0,0.0,3.0,secondary
13,0.0,2.0,3.0,purple,0.0,2.0,3.0,0.0,3.0,3.0,secondary
0,1.0,2.0,1.0,purple,1.0,2.0,1.0,1.0,2.0,0.0,secondary
24,0.0,0.0,0.0,purple,0.0,0.0,0.0,0.0,0.0,1.0,secondary
26,1.0,0.0,1.0,green,1.0,0.0,1.0,1.0,0.0,0.0,secondary
31,3.0,0.0,0.0,purple,3.0,0.0,0.0,3.0,1.0,0.0,secondary
21,0.0,1.0,0.0,blue,0.0,1.0,0.0,1.0,1.0,0.0,secondary
49,3.0,0.0,3.0,purple,3.0,0.0,3.0,3.0,0.0,2.0,secondary
44,0.0,3.0,0.0,purple,0.0,3.0,0.0,0.0,2.0,0.0,secondary
18,1.0,2.0,3.0,purple,1.0,2.0,3.0,1.0,2.0,2.0,secondary
19,3.0,3.0,1.0,purple,3.0,3.0,1.0,3.0,2.0,1.0,secondary
46,3.0,1.0,1.0,purple,3.0,1.0,1.0,3.0,1.0,2.0,secondary
47,3.0,1.0,0.0,purple,3.0,1.0,0.0,3.0,1.0,1.0,secondary
27,1.0,3.0,3.0,purple,1.0,3.0,3.0,1.0,2.0,3.0,secondary
58,1.0,1.0,2.0,purple,1.0,1.0,2.0,1.0,1.0,3.0,secondary
5,3.0,2.0,0.0,purple,3.0,2.0,0.0,2.0,2.0,0.0,secondary
3,2.0,1.0,0.0,purple,2.0,1.0,0.0,2.0,0.0,0.0,secondary
32,2.0,3.0,1.0,purple,2.0,3.0,1.0,1.0,3.0,1.0,secondary
10,1.0,1.0,0.0,green,1.0,1.0,0.0,1.0,1.0,1.0,secondary
36,2.0,1.0,3.0,purple,2.0,1.0,3.0,2.0,1.0,2.0,secondary
4,2.0,2.0,0.0,purple,2.0,2.0,0.0,2.0,1.0,0.0,secondary
28,1.0,3.0,2.0,purple,1.0,3.0,2.0,1.0,3.0,3.0,secondary
33,2.0,2.0,1.0,purple,2.0,2.0,1.0,2.0,3.0,1.0,secondary
38,1.0,0.0,3.0,purple,1.0,0.0,3.0,2.0,0.0,3.0,secondary
20,3.0,3.0,0.0,purple,3.0,3.0,0.0,3.0,3.0,1.0,secondary
30,0.0,1.0,1.0,purple,0.0,1.0,1.0,0.0,1.0,0.0,secondary
14,3.0,0.0,1.0,purple,3.0,0.0,1.0,3.0,0.0,0.0,secondary
2,2.0,0.0,0.0,purple,2.0,0.0,0.0,2.0,0.0,1.0,secondary
999,0.0,0.0,-1.0,purple,0,0,-1,0.0,0.0,0.0,secondary
